instance_id,model_name,architecture,normalised_entropy,mean_accuracy,n_perturbations,n_unique_answers
mm_0000101,BERT-base,encoder,-0.0,0.0,2,
mm_0000101,BioBERT,encoder,-0.0,0.0,2,
mm_0000101,PubMedBERT,encoder,-0.0,0.0,2,
mm_0001412,BERT-base,encoder,-0.0,0.0,5,
mm_0001412,BioBERT,encoder,-0.0,0.0,5,
mm_0001412,PubMedBERT,encoder,0.27927991012866066,0.0,5,
mm_0001903,BERT-base,encoder,0.3756149631508355,0.0,5,
mm_0001903,BioBERT,encoder,0.27927991012866066,0.0,5,
mm_0001903,PubMedBERT,encoder,-0.0,0.0,5,
mm_0001924,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0001924,BioBERT,encoder,-0.0,0.0,4,
mm_0001924,PubMedBERT,encoder,-0.0,0.0,4,
mm_0002001,BERT-base,encoder,-0.0,0.0,6,
mm_0002001,BioBERT,encoder,-0.0,0.0,6,
mm_0002001,PubMedBERT,encoder,-0.0,0.0,6,
mm_0002381,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0002381,BioBERT,encoder,-0.0,0.0,4,
mm_0002381,PubMedBERT,encoder,-0.0,0.0,4,
mm_0003169,BERT-base,encoder,-0.0,0.0,4,
mm_0003169,BioBERT,encoder,-0.0,0.0,4,
mm_0003169,PubMedBERT,encoder,-0.0,0.0,4,
mm_0004408,BERT-base,encoder,-0.0,0.0,4,
mm_0004408,BioBERT,encoder,-0.0,0.0,4,
mm_0004408,PubMedBERT,encoder,-0.0,0.0,4,
mm_0004613,BERT-base,encoder,-0.0,0.0,4,
mm_0004613,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0004613,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0007063,BERT-base,encoder,0.6309297535714575,0.0,2,
mm_0007063,BioBERT,encoder,-0.0,0.0,2,
mm_0007063,PubMedBERT,encoder,0.6309297535714575,0.0,2,
mm_0007146,BERT-base,encoder,-0.0,0.0,4,
mm_0007146,BioBERT,encoder,-0.0,0.0,4,
mm_0007146,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0007303,BERT-base,encoder,-0.0,0.0,6,
mm_0007303,BioBERT,encoder,-0.0,0.0,6,
mm_0007303,PubMedBERT,encoder,-0.0,0.0,6,
mm_0007332,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0007332,BioBERT,encoder,-0.0,0.0,4,
mm_0007332,PubMedBERT,encoder,-0.0,0.0,4,
mm_0007533,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0007533,BioBERT,encoder,-0.0,0.0,4,
mm_0007533,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0007731,BERT-base,encoder,-0.0,0.0,5,
mm_0007731,BioBERT,encoder,-0.0,0.0,5,
mm_0007731,PubMedBERT,encoder,-0.0,0.0,5,
mm_0007841,BERT-base,encoder,-0.0,0.0,6,
mm_0007841,BioBERT,encoder,-0.0,0.0,6,
mm_0007841,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0008028,BERT-base,encoder,-0.0,0.0,5,
mm_0008028,BioBERT,encoder,-0.0,0.0,5,
mm_0008028,PubMedBERT,encoder,-0.0,0.0,5,
mm_0008123,BERT-base,encoder,-0.0,0.0,6,
mm_0008123,BioBERT,encoder,0.23154265837250496,0.0,6,
mm_0008123,PubMedBERT,encoder,-0.0,0.0,6,
mm_0008783,BERT-base,encoder,-0.0,0.0,4,
mm_0008783,BioBERT,encoder,-0.0,0.0,4,
mm_0008783,PubMedBERT,encoder,-0.0,0.0,4,
mm_0008874,BERT-base,encoder,-0.0,0.0,5,
mm_0008874,BioBERT,encoder,0.27927991012866066,0.0,5,
mm_0008874,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0008935,BERT-base,encoder,-0.0,0.0,6,
mm_0008935,BioBERT,encoder,-0.0,0.0,6,
mm_0008935,PubMedBERT,encoder,0.23154265837250496,0.0,6,
mm_0009136,BERT-base,encoder,-0.0,0.0,4,
mm_0009136,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0009136,PubMedBERT,encoder,-0.0,0.0,4,
mm_0009327,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0009327,BioBERT,encoder,-0.0,0.0,6,
mm_0009327,PubMedBERT,encoder,-0.0,0.0,6,
mm_0009884,BERT-base,encoder,-0.0,0.0,6,
mm_0009884,BioBERT,encoder,0.5197589750988045,0.0,6,
mm_0009884,PubMedBERT,encoder,-0.0,0.0,6,
mm_0010371,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0010371,BioBERT,encoder,0.6460148371100897,0.0,4,
mm_0010371,PubMedBERT,encoder,-0.0,0.0,4,
mm_0011144,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0011144,BioBERT,encoder,-0.0,0.0,6,
mm_0011144,PubMedBERT,encoder,-0.0,0.0,6,
mm_0011490,BERT-base,encoder,-0.0,0.0,4,
mm_0011490,BioBERT,encoder,-0.0,1.0,4,
mm_0011490,PubMedBERT,encoder,-0.0,0.0,4,
mm_0011728,BERT-base,encoder,-0.0,0.0,6,
mm_0011728,BioBERT,encoder,-0.0,0.0,6,
mm_0011728,PubMedBERT,encoder,-0.0,0.0,6,
mm_0013400,BERT-base,encoder,-0.0,0.0,6,
mm_0013400,BioBERT,encoder,-0.0,0.0,6,
mm_0013400,PubMedBERT,encoder,-0.0,0.0,6,
mm_0013465,BERT-base,encoder,-0.0,0.0,4,
mm_0013465,BioBERT,encoder,-0.0,0.0,4,
mm_0013465,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0014062,BERT-base,encoder,-0.0,0.0,6,
mm_0014062,BioBERT,encoder,-0.0,0.0,6,
mm_0014062,PubMedBERT,encoder,-0.0,0.0,6,
mm_0014155,BERT-base,encoder,-0.0,0.0,6,
mm_0014155,BioBERT,encoder,-0.0,0.0,6,
mm_0014155,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0014726,BERT-base,encoder,-0.0,0.0,6,
mm_0014726,BioBERT,encoder,-0.0,0.0,6,
mm_0014726,PubMedBERT,encoder,-0.0,0.0,6,
mm_0015061,BERT-base,encoder,-0.0,0.0,2,
mm_0015061,BioBERT,encoder,-0.0,0.0,2,
mm_0015061,PubMedBERT,encoder,-0.0,0.0,2,
mm_0015627,BERT-base,encoder,0.5645750340535796,0.0,6,
mm_0015627,BioBERT,encoder,-0.0,0.0,6,
mm_0015627,PubMedBERT,encoder,0.3562071871080222,0.0,6,
mm_0015640,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0015640,BioBERT,encoder,-0.0,0.0,4,
mm_0015640,PubMedBERT,encoder,-0.0,0.0,4,
mm_0015817,BERT-base,encoder,-0.0,0.0,2,
mm_0015817,BioBERT,encoder,-0.0,0.0,2,
mm_0015817,PubMedBERT,encoder,-0.0,0.0,2,
mm_0016164,BERT-base,encoder,0.1972242595274425,0.0,7,
mm_0016164,BioBERT,encoder,-0.0,0.0,7,
mm_0016164,PubMedBERT,encoder,-0.0,0.0,7,
mm_0016721,BERT-base,encoder,-0.0,0.0,3,
mm_0016721,BioBERT,encoder,-0.0,0.0,3,
mm_0016721,PubMedBERT,encoder,0.4591479170272448,0.0,3,
mm_0017862,BERT-base,encoder,0.2559297535714574,0.0,8,
mm_0017862,BioBERT,encoder,-0.0,0.0,8,
mm_0017862,PubMedBERT,encoder,0.4731973151785931,0.0,8,
mm_0018144,BERT-base,encoder,-0.0,0.0,6,
mm_0018144,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0018144,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0018948,BERT-base,encoder,-0.0,0.0,3,
mm_0018948,BioBERT,encoder,0.4591479170272448,0.0,3,
mm_0018948,PubMedBERT,encoder,-0.0,0.0,3,
mm_0019627,BERT-base,encoder,-0.0,0.0,6,
mm_0019627,BioBERT,encoder,-0.0,0.0,6,
mm_0019627,PubMedBERT,encoder,0.23154265837250496,0.0,6,
mm_0020635,BERT-base,encoder,0.23154265837250496,0.0,6,
mm_0020635,BioBERT,encoder,-0.0,0.0,6,
mm_0020635,PubMedBERT,encoder,-0.0,0.0,6,
mm_0020797,BERT-base,encoder,-0.0,0.0,6,
mm_0020797,BioBERT,encoder,-0.0,0.0,6,
mm_0020797,PubMedBERT,encoder,-0.0,0.0,6,
mm_0020876,BERT-base,encoder,-0.0,0.0,2,
mm_0020876,BioBERT,encoder,-0.0,0.0,2,
mm_0020876,PubMedBERT,encoder,-0.0,0.0,2,
mm_0021148,BERT-base,encoder,-0.0,0.0,4,
mm_0021148,BioBERT,encoder,-0.0,0.0,4,
mm_0021148,PubMedBERT,encoder,-0.0,0.0,4,
mm_0021420,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0021420,BioBERT,encoder,-0.0,0.0,6,
mm_0021420,PubMedBERT,encoder,-0.0,0.0,6,
mm_0021524,BERT-base,encoder,-0.0,0.0,5,
mm_0021524,BioBERT,encoder,-0.0,0.0,5,
mm_0021524,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0022106,BERT-base,encoder,-0.0,0.0,4,
mm_0022106,BioBERT,encoder,-0.0,0.0,4,
mm_0022106,PubMedBERT,encoder,-0.0,0.0,4,
mm_0022147,BERT-base,encoder,-0.0,0.0,2,
mm_0022147,BioBERT,encoder,-0.0,0.0,2,
mm_0022147,PubMedBERT,encoder,-0.0,0.0,2,
mm_0023569,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0023569,BioBERT,encoder,-0.0,0.0,4,
mm_0023569,PubMedBERT,encoder,-0.0,0.0,4,
mm_0023586,BERT-base,encoder,-0.0,0.0,3,
mm_0023586,BioBERT,encoder,0.4591479170272448,0.0,3,
mm_0023586,PubMedBERT,encoder,-0.0,0.0,3,
mm_0024314,BERT-base,encoder,-0.0,0.0,2,
mm_0024314,BioBERT,encoder,-0.0,1.0,2,
mm_0024314,PubMedBERT,encoder,-0.0,0.0,2,
mm_0024549,BERT-base,encoder,-0.0,0.0,5,
mm_0024549,BioBERT,encoder,-0.0,0.0,5,
mm_0024549,PubMedBERT,encoder,-0.0,0.0,5,
mm_0024701,BERT-base,encoder,-0.0,0.0,6,
mm_0024701,BioBERT,encoder,-0.0,0.0,6,
mm_0024701,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0024729,BERT-base,encoder,0.6460148371100897,0.0,4,
mm_0024729,BioBERT,encoder,-0.0,0.0,4,
mm_0024729,PubMedBERT,encoder,-0.0,0.0,4,
mm_0024960,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0024960,BioBERT,encoder,-0.0,0.0,4,
mm_0024960,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0025176,BERT-base,encoder,0.30109040513283397,0.0,8,
mm_0025176,BioBERT,encoder,0.30109040513283397,0.0,8,
mm_0025176,PubMedBERT,encoder,-0.0,0.0,8,
mm_0025371,BERT-base,encoder,-0.0,0.0,5,
mm_0025371,BioBERT,encoder,0.3756149631508355,0.0,5,
mm_0025371,PubMedBERT,encoder,0.27927991012866066,0.0,5,
mm_0026424,BERT-base,encoder,-0.0,0.0,6,
mm_0026424,BioBERT,encoder,-0.0,0.0,6,
mm_0026424,PubMedBERT,encoder,-0.0,0.0,6,
mm_0026578,BERT-base,encoder,-0.0,0.0,2,
mm_0026578,BioBERT,encoder,-0.0,0.0,2,
mm_0026578,PubMedBERT,encoder,-0.0,0.0,2,
mm_0027474,BERT-base,encoder,-0.0,0.0,2,
mm_0027474,BioBERT,encoder,-0.0,0.0,2,
mm_0027474,PubMedBERT,encoder,-0.0,0.0,2,
mm_0027509,BERT-base,encoder,-0.0,0.0,4,
mm_0027509,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0027509,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0027520,BERT-base,encoder,-0.0,0.0,7,
mm_0027520,BioBERT,encoder,0.32840937867808384,0.0,7,
mm_0027520,PubMedBERT,encoder,-0.0,0.0,7,
mm_0028097,BERT-base,encoder,-0.0,0.0,3,
mm_0028097,BioBERT,encoder,0.4591479170272448,0.0,3,
mm_0028097,PubMedBERT,encoder,-0.0,0.0,3,
mm_0028311,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0028311,BioBERT,encoder,-0.0,0.0,4,
mm_0028311,PubMedBERT,encoder,-0.0,0.0,4,
mm_0028386,BERT-base,encoder,0.1972242595274425,0.0,7,
mm_0028386,BioBERT,encoder,0.32840937867808384,0.0,7,
mm_0028386,PubMedBERT,encoder,0.287706856188877,0.0,7,
mm_0028492,BERT-base,encoder,-0.0,0.0,6,
mm_0028492,BioBERT,encoder,-0.0,0.0,6,
mm_0028492,PubMedBERT,encoder,-0.0,0.0,6,
mm_0028536,BERT-base,encoder,-0.0,0.0,2,
mm_0028536,BioBERT,encoder,-0.0,0.0,2,
mm_0028536,PubMedBERT,encoder,-0.0,0.0,2,
mm_0029538,BERT-base,encoder,-0.0,0.0,5,
mm_0029538,BioBERT,encoder,0.3756149631508355,0.0,5,
mm_0029538,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0030505,BERT-base,encoder,-0.0,0.0,5,
mm_0030505,BioBERT,encoder,-0.0,0.0,5,
mm_0030505,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0030723,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0030723,BioBERT,encoder,0.6460148371100897,0.0,4,
mm_0030723,PubMedBERT,encoder,-0.0,0.0,4,
mm_0030830,BERT-base,encoder,0.3562071871080222,0.0,6,
mm_0030830,BioBERT,encoder,-0.0,0.0,6,
mm_0030830,PubMedBERT,encoder,-0.0,0.0,6,
mm_0031319,BERT-base,encoder,-0.0,0.0,2,
mm_0031319,BioBERT,encoder,-0.0,0.0,2,
mm_0031319,PubMedBERT,encoder,-0.0,0.0,2,
mm_0031336,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0031336,BioBERT,encoder,-0.0,0.0,6,
mm_0031336,PubMedBERT,encoder,-0.0,0.0,6,
mm_0031384,BERT-base,encoder,0.23154265837250496,0.0,6,
mm_0031384,BioBERT,encoder,-0.0,0.0,6,
mm_0031384,PubMedBERT,encoder,0.4458393050175722,0.0,6,
mm_0032024,BERT-base,encoder,-0.0,1.0,5,
mm_0032024,BioBERT,encoder,-0.0,1.0,5,
mm_0032024,PubMedBERT,encoder,-0.0,1.0,5,
mm_0032896,BERT-base,encoder,-0.0,0.0,2,
mm_0032896,BioBERT,encoder,-0.0,0.0,2,
mm_0032896,PubMedBERT,encoder,-0.0,0.0,2,
mm_0033033,BERT-base,encoder,-0.0,0.0,4,
mm_0033033,BioBERT,encoder,-0.0,0.0,4,
mm_0033033,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0033615,BERT-base,encoder,-0.0,0.0,5,
mm_0033615,BioBERT,encoder,0.5887621559162939,0.0,5,
mm_0033615,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0034026,BERT-base,encoder,-0.0,0.0,2,
mm_0034026,BioBERT,encoder,0.6309297535714575,0.0,2,
mm_0034026,PubMedBERT,encoder,-0.0,0.0,2,
mm_0034135,BERT-base,encoder,-0.0,0.0,6,
mm_0034135,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0034135,PubMedBERT,encoder,-0.0,0.0,6,
mm_0035154,BERT-base,encoder,0.23154265837250496,0.0,6,
mm_0035154,BioBERT,encoder,-0.0,0.0,6,
mm_0035154,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0035353,BERT-base,encoder,0.3829449514269722,0.0,7,
mm_0035353,BioBERT,encoder,0.32840937867808384,0.0,7,
mm_0035353,PubMedBERT,encoder,0.287706856188877,0.0,7,
mm_0035658,BERT-base,encoder,-0.0,0.0,2,
mm_0035658,BioBERT,encoder,-0.0,0.0,2,
mm_0035658,PubMedBERT,encoder,-0.0,0.0,2,
mm_0036097,BERT-base,encoder,-0.0,0.0,6,
mm_0036097,BioBERT,encoder,-0.0,0.0,6,
mm_0036097,PubMedBERT,encoder,-0.0,0.0,6,
mm_0036129,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0036129,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0036129,PubMedBERT,encoder,-0.0,0.0,4,
mm_0036226,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0036226,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0036226,PubMedBERT,encoder,-0.0,0.0,6,
mm_0036569,BERT-base,encoder,-0.0,0.0,6,
mm_0036569,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0036569,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0037241,BERT-base,encoder,-0.0,0.0,5,
mm_0037241,BioBERT,encoder,0.3756149631508355,0.0,5,
mm_0037241,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0037245,BERT-base,encoder,0.27927991012866066,0.0,5,
mm_0037245,BioBERT,encoder,0.3756149631508355,0.0,5,
mm_0037245,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0037301,BERT-base,encoder,-0.0,0.0,5,
mm_0037301,BioBERT,encoder,-0.0,0.0,5,
mm_0037301,PubMedBERT,encoder,-0.0,0.0,5,
mm_0037668,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0037668,BioBERT,encoder,-0.0,0.0,4,
mm_0037668,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0037976,BERT-base,encoder,0.2559297535714574,0.75,8,
mm_0037976,BioBERT,encoder,-0.0,1.0,8,
mm_0037976,PubMedBERT,encoder,0.31546487678572877,0.5,8,
mm_0038321,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0038321,BioBERT,encoder,-0.0,0.0,4,
mm_0038321,PubMedBERT,encoder,-0.0,0.0,4,
mm_0038389,BERT-base,encoder,-0.0,0.0,4,
mm_0038389,BioBERT,encoder,-0.0,0.0,4,
mm_0038389,PubMedBERT,encoder,-0.0,0.0,4,
mm_0038431,BERT-base,encoder,0.5197589750988045,0.0,6,
mm_0038431,BioBERT,encoder,-0.0,0.0,6,
mm_0038431,PubMedBERT,encoder,0.23154265837250496,0.0,6,
mm_0038623,BERT-base,encoder,0.5197589750988045,0.0,6,
mm_0038623,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0038623,PubMedBERT,encoder,-0.0,0.0,6,
mm_0038625,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0038625,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0038625,PubMedBERT,encoder,-0.0,0.0,6,
mm_0039859,BERT-base,encoder,-0.0,0.0,8,
mm_0039859,BioBERT,encoder,-0.0,0.0,8,
mm_0039859,PubMedBERT,encoder,0.2559297535714574,0.0,8,
mm_0040043,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0040043,BioBERT,encoder,0.34939847028229715,0.75,4,
mm_0040043,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0041012,BERT-base,encoder,-0.0,0.0,4,
mm_0041012,BioBERT,encoder,-0.0,0.0,4,
mm_0041012,PubMedBERT,encoder,-0.0,0.0,4,
mm_0041160,BERT-base,encoder,-0.0,0.0,6,
mm_0041160,BioBERT,encoder,0.3562071871080222,0.0,6,
mm_0041160,PubMedBERT,encoder,-0.0,0.0,6,
mm_0041463,BERT-base,encoder,-0.0,0.0,4,
mm_0041463,BioBERT,encoder,-0.0,0.0,4,
mm_0041463,PubMedBERT,encoder,-0.0,0.0,4,
mm_0042594,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0042594,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0042594,PubMedBERT,encoder,-0.0,0.0,4,
mm_0042711,BERT-base,encoder,0.27927991012866066,0.0,5,
mm_0042711,BioBERT,encoder,0.27927991012866066,0.0,5,
mm_0042711,PubMedBERT,encoder,-0.0,0.0,5,
mm_0043168,BERT-base,encoder,-0.0,0.0,4,
mm_0043168,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0043168,PubMedBERT,encoder,-0.0,0.0,4,
mm_0043171,BERT-base,encoder,-0.0,0.0,4,
mm_0043171,BioBERT,encoder,-0.0,0.0,4,
mm_0043171,PubMedBERT,encoder,-0.0,0.0,4,
mm_0043706,BERT-base,encoder,-0.0,0.0,4,
mm_0043706,BioBERT,encoder,-0.0,0.0,4,
mm_0043706,PubMedBERT,encoder,-0.0,0.0,4,
mm_0043796,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0043796,BioBERT,encoder,0.4458393050175722,0.0,6,
mm_0043796,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0044023,BERT-base,encoder,-0.0,0.0,4,
mm_0044023,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0044023,PubMedBERT,encoder,-0.0,0.0,4,
mm_0044396,BERT-base,encoder,-0.0,0.0,7,
mm_0044396,BioBERT,encoder,-0.0,0.0,7,
mm_0044396,PubMedBERT,encoder,-0.0,0.0,7,
mm_0044768,BERT-base,encoder,0.2559297535714574,0.75,8,
mm_0044768,BioBERT,encoder,0.7097959727678896,0.0,8,
mm_0044768,PubMedBERT,encoder,-0.0,0.0,8,
mm_0044841,BERT-base,encoder,-0.0,0.0,4,
mm_0044841,BioBERT,encoder,-0.0,0.0,4,
mm_0044841,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0045375,BERT-base,encoder,-0.0,0.0,4,
mm_0045375,BioBERT,encoder,-0.0,0.0,4,
mm_0045375,PubMedBERT,encoder,-0.0,0.0,4,
mm_0045468,BERT-base,encoder,-0.0,0.0,8,
mm_0045468,BioBERT,encoder,-0.0,0.0,8,
mm_0045468,PubMedBERT,encoder,0.2559297535714574,0.0,8,
mm_0045515,BERT-base,encoder,-0.0,0.0,2,
mm_0045515,BioBERT,encoder,-0.0,0.0,2,
mm_0045515,PubMedBERT,encoder,-0.0,0.0,2,
mm_0045985,BERT-base,encoder,-0.0,0.0,6,
mm_0045985,BioBERT,encoder,0.23154265837250496,0.0,6,
mm_0045985,PubMedBERT,encoder,0.4458393050175722,0.0,6,
mm_0046898,BERT-base,encoder,-0.0,0.0,6,
mm_0046898,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0046898,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0046915,BERT-base,encoder,0.287706856188877,0.0,7,
mm_0046915,BioBERT,encoder,0.287706856188877,0.0,7,
mm_0046915,PubMedBERT,encoder,0.3829449514269722,0.0,7,
mm_0047129,BERT-base,encoder,-0.0,0.0,4,
mm_0047129,BioBERT,encoder,-0.0,0.0,4,
mm_0047129,PubMedBERT,encoder,-0.0,0.0,4,
mm_0047994,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0047994,BioBERT,encoder,-0.0,0.0,6,
mm_0047994,PubMedBERT,encoder,0.23154265837250496,0.0,6,
mm_0048041,BERT-base,encoder,-0.0,0.0,8,
mm_0048041,BioBERT,encoder,0.4731973151785931,0.0,8,
mm_0048041,PubMedBERT,encoder,0.31546487678572877,0.0,8,
mm_0048064,BERT-base,encoder,-0.0,0.0,5,
mm_0048064,BioBERT,encoder,0.27927991012866066,0.0,5,
mm_0048064,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0048140,BERT-base,encoder,-0.0,0.0,6,
mm_0048140,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0048140,PubMedBERT,encoder,-0.0,0.0,6,
mm_0048285,BERT-base,encoder,-0.0,0.0,6,
mm_0048285,BioBERT,encoder,-0.0,0.0,6,
mm_0048285,PubMedBERT,encoder,-0.0,0.0,6,
mm_0048307,BERT-base,encoder,-0.0,0.0,4,
mm_0048307,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0048307,PubMedBERT,encoder,-0.0,0.0,4,
mm_0048417,BERT-base,encoder,-0.0,0.0,6,
mm_0048417,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0048417,PubMedBERT,encoder,-0.0,0.0,6,
mm_0048521,BERT-base,encoder,-0.0,0.0,6,
mm_0048521,BioBERT,encoder,-0.0,0.0,6,
mm_0048521,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0048655,BERT-base,encoder,-0.0,0.0,6,
mm_0048655,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0048655,PubMedBERT,encoder,0.23154265837250496,0.0,6,
mm_0049641,BERT-base,encoder,-0.0,0.0,8,
mm_0049641,BioBERT,encoder,0.17147549009906393,0.0,8,
mm_0049641,PubMedBERT,encoder,-0.0,0.0,8,
mm_0049934,BERT-base,encoder,0.27927991012866066,0.0,5,
mm_0049934,BioBERT,encoder,0.3756149631508355,0.0,5,
mm_0049934,PubMedBERT,encoder,-0.0,0.0,5,
mm_0050267,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0050267,BioBERT,encoder,-0.0,0.0,4,
mm_0050267,PubMedBERT,encoder,-0.0,0.0,4,
mm_0050288,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0050288,BioBERT,encoder,0.34939847028229715,0.75,4,
mm_0050288,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0050295,BERT-base,encoder,-0.0,1.0,6,
mm_0050295,BioBERT,encoder,-0.0,0.0,6,
mm_0050295,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0050616,BERT-base,encoder,-0.0,0.0,4,
mm_0050616,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0050616,PubMedBERT,encoder,-0.0,0.0,4,
mm_0051003,BERT-base,encoder,-0.0,0.0,3,
mm_0051003,BioBERT,encoder,-0.0,0.0,3,
mm_0051003,PubMedBERT,encoder,-0.0,0.0,3,
mm_0051285,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0051285,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0051285,PubMedBERT,encoder,-0.0,0.0,4,
mm_0051763,BERT-base,encoder,-0.0,0.0,5,
mm_0051763,BioBERT,encoder,0.5887621559162939,0.0,5,
mm_0051763,PubMedBERT,encoder,-0.0,0.0,5,
mm_0052038,BERT-base,encoder,-0.0,0.0,4,
mm_0052038,BioBERT,encoder,-0.0,0.0,4,
mm_0052038,PubMedBERT,encoder,-0.0,0.0,4,
mm_0052088,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0052088,BioBERT,encoder,-0.0,0.0,4,
mm_0052088,PubMedBERT,encoder,-0.0,0.0,4,
mm_0052329,BERT-base,encoder,-0.0,0.0,4,
mm_0052329,BioBERT,encoder,-0.0,0.0,4,
mm_0052329,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0052571,BERT-base,encoder,-0.0,0.0,4,
mm_0052571,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0052571,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0052672,BERT-base,encoder,-0.0,0.0,4,
mm_0052672,BioBERT,encoder,-0.0,0.0,4,
mm_0052672,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0052800,BERT-base,encoder,0.287706856188877,0.0,7,
mm_0052800,BioBERT,encoder,-0.0,1.0,7,
mm_0052800,PubMedBERT,encoder,0.32840937867808384,0.0,7,
mm_0053229,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0053229,BioBERT,encoder,-0.0,0.0,6,
mm_0053229,PubMedBERT,encoder,-0.0,0.0,6,
mm_0053650,BERT-base,encoder,0.4458393050175722,0.0,6,
mm_0053650,BioBERT,encoder,-0.0,0.0,6,
mm_0053650,PubMedBERT,encoder,-0.0,0.0,6,
mm_0054625,BERT-base,encoder,-0.0,0.0,4,
mm_0054625,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0054625,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0054752,BERT-base,encoder,-0.0,0.0,5,
mm_0054752,BioBERT,encoder,-0.0,0.0,5,
